FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
31149,Rock County,Nebraska,1312,0.22408536585365854,0.5221036585365854,0.2538109756097561,0.9786585365853658,0.006097560975609756,0.007621951219512195,0.0,0.007621951219512195,0.01945945945945946,0.9383783783783783,0.2864864864864865,0.05837837837837838,0.0
31151,Saline County,Nebraska,14275,0.25807355516637476,0.582907180385289,0.15901926444833625,0.6732049036777583,0.007145359019264448,0.27075306479859895,0.029352014010507882,0.019544658493870402,0.1332618025751073,0.7591201716738197,0.21931330472103006,0.06512875536480686,0.486915757066891
31153,Sarpy County,Nebraska,191272,0.2678541553389937,0.6101258940148061,0.12201995064620018,0.7852534610397758,0.04014701576812079,0.10532121795139905,0.02525199715588272,0.044026308084821615,0.016034405810037733,0.9337607010995252,0.41158761715421754,0.1500791171339311,0.948432351891881
31155,Saunders County,Nebraska,22374,0.24407794761777063,0.5733440600697238,0.1825779923125056,0.93952802359882,0.0031733261821757395,0.024179851613479932,0.005676231339948154,0.027442567265576114,0.016366718831507563,0.9131455399061033,0.29088419405320814,0.09115805946791862,0.214651225424185
31157,Scotts Bluff County,Nebraska,36048,0.24600532623169108,0.5545383932534399,0.19945628051486905,0.7043109187749668,0.0056036395916555706,0.24889036839769196,0.0056036395916555706,0.03559143364403018,0.0467336060493368,0.8517829841742077,0.2518904177513326,0.08028593859757861,0.695710009976721
31159,Seward County,Nebraska,17644,0.23362049421899797,0.5912491498526411,0.1751303559283609,0.9440603037859896,0.006631149399229199,0.026921333031058717,0.0034005894355021537,0.01898662434822036,0.015316695197765564,0.9017028561131634,0.30957743940895577,0.08685467159203532,0.424385257538759
31161,Sheridan County,Nebraska,5102,0.2177577420619365,0.52234417875343,0.2598980791846335,0.7973343786750294,0.00862406899255194,0.061348490787926306,0.012348098784790278,0.12034496275970208,0.019193324061196105,0.8542420027816412,0.21696801112656466,0.048678720445062586,0.0
31163,Sherman County,Nebraska,2970,0.20774410774410773,0.5158249158249159,0.2764309764309764,0.9404040404040404,0.005050505050505051,0.024915824915824916,0.0030303030303030303,0.0265993265993266,0.025949953660797033,0.8818350324374421,0.18860055607043558,0.056997219647822055,0.0
31165,Sioux County,Nebraska,1162,0.229776247848537,0.5421686746987951,0.22805507745266781,0.9285714285714286,0.0034423407917383822,0.047332185886402756,0.0008605851979345956,0.019793459552495698,0.001277139208173691,0.9323116219667944,0.24904214559386972,0.06896551724137931,0.0
31167,Stanton County,Nebraska,5828,0.24159231297185998,0.560398078242965,0.198009608785175,0.8999656829100893,0.00549073438572409,0.06468771448181194,0.0046328071379547016,0.025223061084420042,0.031407035175879394,0.9206030150753769,0.20100502512562815,0.059045226130653265,0.266689489900719
